Time,X,Y,Z,Xvel,YVel,ZVel,XAc,YAc,ZAc
2017-10-14 00:00:00,-55467921,-1504099277,28350676,9.13,-0.394,-0.356,0,0,0
2017-10-14 00:00:00,-55435052.97255898,-1504100694.6405022,28349394.385691885,9.130007622505442,-0.3937890284237089,-0.3560039744767189,2.1173626226598533e-09,5.8603215636430974e-08,-1.104021310810448e-09
2017-10-14 01:00:00,-55402184.91769357,-1504102111.5215063,28348112.757076304,9.130015240391653,-0.3935780567171009,-0.3560079487724138,2.116079503157418e-09,5.8603251835556414e-08,-1.1039710263727074e-09
2017-10-14 02:00:00,-55369316.8354204,-1504103527.6430118,28346831.11415391,9.130022853658634,-0.39336708488026473,-0.3560119228870832,2.1147963834441954e-09,5.860328801004311e-08,-1.1039207415032625e-09
2017-10-14 03:00:00,-55336448.725756094,-1504104943.0050182,28345549.456925355,9.130030462306383,-0.3931561129132891,-0.35601589682072554,2.113513263520517e-09,5.8603324159891064e-08,-1.1038704562021258e-09
2017-10-14 04:00:00,-55303580.58871729,-1504106357.607525,28344267.78539129,9.1300380663349,-0.39294514081626275,-0.3560198705733392,2.112230143386713e-09,5.8603360285100366e-08,-1.1038201704693127e-09
2017-10-14 05:00:00,-55270712.42432061,-1504107771.450532,28342986.099552367,9.130045665744182,-0.39273416858927435,-0.3560238441449227,2.1109470230431172e-09,5.860339638567106e-08,-1.1037698843048364e-09
2017-10-14 06:00:00,-55237844.23258269,-1504109184.5340383,28341704.39940924,9.13005326053423,-0.39252319623241255,-0.35602781753547447,2.1096639024900584e-09,5.86034324616032e-08,-1.1037195977087116e-09
2017-10-14 07:00:00,-55204976.01352015,-1504110596.858044,28340422.684962556,9.130060850705044,-0.39231222374576613,-0.3560317907449929,2.10838078172787e-09,5.860346851289687e-08,-1.1036693106809525e-09
2017-10-14 08:00:00,-55172107.76714963,-1504112008.422548,28339140.95621297,9.130068436256623,-0.39210125112942373,-0.3560357637734765,2.1070976607568816e-09,5.860350453955208e-08,-1.1036190232215713e-09
2017-10-14 09:00:00,-55139239.493487746,-1504113419.2275503,28337859.213161137,9.130076017188966,-0.39189027838347407,-0.3560397366209237,2.105814539577422e-09,5.8603540541568804e-08,-1.1035687353305833e-09
2017-10-14 10:00:00,-55106371.192551136,-1504114829.27305,28336577.4558077,9.130083593502071,-0.39167930550800584,-0.3560437092873329,2.104531418189826e-09,5.860357651894723e-08,-1.103518447008002e-09
2017-10-14 11:00:00,-55073502.86435643,-1504116238.559047,28335295.68415332,9.130091165195939,-0.39146833250310775,-0.35604768177270263,2.1032482965944247e-09,5.8603612471687365e-08,-1.103468158253843e-09
2017-10-14 12:00:00,-55040634.50892025,-1504117647.0855408,28334013.89819864,9.130098732270568,-0.3912573593688685,-0.35605165407703127,2.1019651747915464e-09,5.8603648399789215e-08,-1.1034178690681177e-09
2017-10-14 13:00:00,-55007766.12625924,-1504119054.8525307,28332732.09794432,9.130106294725959,-0.3910463861053768,-0.3560556262003173,2.1006820527815223e-09,5.860368430325283e-08,-1.1033675794508419e-09
2017-10-14 14:00:00,-54974897.71639001,-1504120461.8600166,28331450.283391006,9.13011385256211,-0.3908354127127213,-0.3560595981425591,2.099398930564687e-09,5.860372018207827e-08,-1.1033172894020272e-09
2017-10-14 15:00:00,-54942029.27932921,-1504121868.1079977,28330168.45453935,9.130121405779018,-0.39062443919099077,-0.3560635699037552,2.098115808141369e-09,5.860375603626564e-08,-1.103266998921691e-09
