Time,X,Y,Z,Xvel,YVel,ZVel,XAc,YAc,ZAc
2017-10-14 00:00:00,-91833808,55566712,6061609,-18.27476334169853,-30.13420372604397,0.6412158166426387,0,0,0
2017-10-14 00:00:00,-91899469.98894893,55458151.92209369,6063908.983545853,-18.239441374702174,-30.155577196198305,0.6388843182925219,9.81165749898826e-06,-5.937075042870748e-06,-6.476384305880046e-07
2017-10-14 01:00:00,-91965004.72854522,55349515.050407976,6066200.570555733,-18.20409433230484,-30.176908801587913,0.6365519471887071,9.818622888148165e-06,-5.9254459415583655e-06,-6.478808621707698e-07
2017-10-14 02:00:00,-92030412.12869781,55240801.53576276,6068483.757899597,-18.168722264607638,-30.19819851256137,0.6342187066290911,9.825574360334443e-06,-5.91380860373807e-06,-6.481223776711308e-07
2017-10-14 03:00:00,-92095692.0994961,55132011.52908445,6070758.542459283,-18.133325221747214,-30.219446299529054,0.6318845999127738,9.83251190567298e-06,-5.902163046579518e-06,-6.483629767548074e-07
2017-10-14 04:00:00,-92160844.55121012,55023145.18140578,6073024.921128507,-18.09790325389569,-30.240652132963206,0.6295496303400535,9.839435514311824e-06,-5.890509287264536e-06,-6.486026590889646e-07
2017-10-14 05:00:00,-92225869.39429066,54914202.64386555,6075282.890812871,-18.062456411260573,-30.26181598339796,0.6272138012124215,9.846345176421168e-06,-5.878847342987076e-06,-6.488414243422116e-07
2017-10-14 06:00:00,-92290766.53936936,54805184.0677084,6077532.448429869,-18.026984744084675,-30.28293782142939,0.624877115832557,9.853240882193397e-06,-5.8671772309532036e-06,-6.490792721846038e-07
2017-10-14 07:00:00,-92355535.8972589,54696089.60428463,6079773.590908884,-17.99148830264604,-30.304017617715562,0.6225395775043215,9.860122621843071e-06,-5.85549896838104e-06,-6.493162022876421e-07
2017-10-14 08:00:00,-92420177.37895302,54586919.40504991,6082006.315191202,-17.955967137257854,-30.325055342976565,0.6202011895327542,9.86699038560697e-06,-5.843812572500757e-06,-6.495522143242747e-07
2017-10-14 09:00:00,-92484690.8956268,54477673.62156513,6084230.6182300085,-17.920421298268376,-30.34605096799456,0.6178619552240662,9.87384416374409e-06,-5.832118060554536e-06,-6.497873079688968e-07
2017-10-14 10:00:00,-92549076.35863662,54368352.40549612,6086446.496990397,-17.88485083606085,-30.367004463613828,0.6155218778856357,9.88068394653567e-06,-5.820415449796526e-06,-6.50021482897351e-07
2017-10-14 11:00:00,-92613333.67952041,54258955.90861345,6088653.94844937,-17.849255801053424,-30.387915800740803,0.6131809608260028,9.88750972428518e-06,-5.808704757492819e-06,-6.502547387869268e-07
2017-10-14 12:00:00,-92677462.76999773,54149484.28279221,6090852.969595848,-17.81363624369908,-30.40878495034412,0.6108392073548639,9.894321487318395e-06,-5.796986000921444e-06,-6.504870753163641e-07
2017-10-14 13:00:00,-92741463.54196988,54039937.68001177,6093043.557430667,-17.77799221448554,-30.429611883454662,0.6084966207830668,9.901119225983347e-06,-5.785259197372289e-06,-6.507184921658502e-07
2017-10-14 14:00:00,-92805335.90752004,53930316.252355576,6095225.708966589,-17.742323763935197,-30.45039657116559,0.6061532044226055,9.907902930650372e-06,-5.773524364147105e-06,-6.509489890170228e-07
2017-10-14 15:00:00,-92869079.77891342,53820620.152010895,6097399.421228301,-17.706630942605035,-30.471138984632404,0.6038089615866148,9.914672591712133e-06,-5.761781518559463e-06,-6.511785655529684e-07
2017-10-14 16:00:00,-92932695.06859733,53710849.531268634,6099564.6912524225,-17.670913801086535,-30.49183909507297,0.6014638955893652,9.921428199583608e-06,-5.750030677934722e-06,-6.514072214582239e-07
2017-10-14 17:00:00,-92996181.68920135,53601004.54252307,6101721.516087509,-17.635172390005607,-30.512496873767564,0.5991180097462576,9.928169744702127e-06,-5.738271859609998e-06,-6.516349564187774e-07
2017-10-14 18:00:00,-93059539.55353744,53491085.33827166,6103869.892794055,-17.599406760022507,-30.533112292058927,0.5967713073738182,9.934897217527365e-06,-5.72650508093413e-06,-6.518617701220677e-07
2017-10-14 19:00:00,-93122768.57460004,53381092.07111479,6106009.818444498,-17.56361696183176,-30.55368532135229,0.5944237917896931,9.941610608541404e-06,-5.7147303592676635e-06,-6.520876622569859e-07
2017-10-14 20:00:00,-93185868.66556622,53271024.89375558,6108141.290123223,-17.527803046162063,-30.57421593311543,0.5920754663126431,9.948309908248685e-06,-5.7029477119828005e-06,-6.52312632513874e-07
2017-10-14 21:00:00,-93248839.73979582,53160883.95899961,6110264.304926569,-17.49196506377623,-30.594704098878697,0.5897263342625387,9.954995107176065e-06,-5.691157156463371e-06,-6.525366805845267e-07
2017-10-14 22:00:00,-93311681.71083151,53050669.419754766,6112378.859962826,-17.45610306547109,-30.615149790235076,0.5873763989603549,9.96166619587282e-06,-5.679358710104811e-06,-6.527598061621918e-07
2017-10-14 23:00:00,-93374394.49239899,52940381.42903094,6114484.952352247,-17.420217102077412,-30.635552978840206,0.5850256637281652,9.968323164910671e-06,-5.667552390314132e-06,-6.529820089415712e-07
2017-10-15 00:00:00,-93436977.99840705,52830020.13993985,6116582.579227048,-17.384307224459832,-30.655913636412443,0.5826741318891375,9.974966004883766e-06,-5.655738214509866e-06,-6.532032886188185e-07
2017-10-15 01:00:00,-93499432.14294772,52719585.70569482,6118671.737731411,-17.34837348351676,-30.676231734732884,0.580321806767528,9.981594706408732e-06,-5.643916200122071e-06,-6.534236448915431e-07
2017-10-15 02:00:00,-93561756.84029637,52609078.27961049,6120752.42502149,-17.31241593018031,-30.696507245645417,0.5779686916886763,9.988209260124675e-06,-5.632086364592266e-06,-6.536430774588086e-07
2017-10-15 03:00:00,-93623952.00491187,52498498.015102684,6122824.638265414,-17.276434615416214,-30.71674014105676,0.5756147899790002,9.994809656693171e-06,-5.620248725373408e-06,-6.538615860211318e-07
2017-10-15 04:00:00,-93686017.55143668,52387845.06568811,6124888.374643291,-17.24042959022374,-30.736930392936507,0.5732601049659904,1.000139588679836e-05,-5.608403299929897e-06,-6.540791702804889e-07
2017-10-15 05:00:00,-93747953.39469697,52277119.58498417,6126943.631347213,-17.204400905635612,-30.757077973317163,0.5709046399782053,1.0007967941146838e-05,-5.596550105737474e-06,-6.542958299403072e-07
2017-10-15 06:00:00,-93809759.44970275,52166321.72670871,6128990.405581255,-17.168348612717928,-30.777182854294182,0.5685483983452656,1.0014525810467774e-05,-5.584689160283248e-06,-6.545115647054722e-07
2017-10-15 07:00:00,-93871435.631648,52055451.644679815,6131028.694561488,-17.132272762570082,-30.797245008026017,0.5661913833978492,1.0021069485512883e-05,-5.572820481065648e-06,-6.54726374282327e-07
2017-10-15 08:00:00,-93932981.85591078,51944509.49281557,6133058.495515971,-17.096173406324677,-30.817264406734157,0.563833598467686,1.0027598957056447e-05,-5.560944085594377e-06,-6.549402583786703e-07
2017-10-15 09:00:00,-93994398.0380533,51833495.42513384,6135079.805684767,-17.060050595147455,-30.837241022703164,0.5614750468875525,1.0034114215895316e-05,-5.549059991390391e-06,-6.551532167037578e-07
2017-10-15 10:00:00,-94055684.09382215,51722409.59575203,6137092.622319935,-17.023904380237198,-30.857174828280712,0.5591157319912665,1.0040615252848963e-05,-5.537168215985891e-06,-6.553652489683051e-07
2017-10-15 11:00:00,-94116839.93914832,51611252.15888687,6139096.9426855445,-16.987734812825664,-30.87706579587764,0.5567556571136824,1.004710205875942e-05,-5.525268776924231e-06,-6.555763548844823e-07
2017-10-15 12:00:00,-94177865.49014737,51500023.268854186,6141092.764057671,-16.951541944177496,-30.896913897967977,0.5543948255906851,1.0053574624491395e-05,-5.513361691759949e-06,-6.557865341659215e-07
2017-10-15 13:00:00,-94238760.6631195,51388723.08006866,6143080.083724404,-16.91532582559014,-30.916719107088987,0.5520332407591854,1.0060032940932194e-05,-5.501446978058699e-06,-6.559957865277111e-07
2017-10-15 14:00:00,-94299525.37454972,51277351.74704363,6145058.89898585,-16.879086508393772,-30.936481395841216,0.5496709059571143,1.0066476998991792e-05,-5.4895246533972365e-06,-6.562041116864006e-07
2017-10-15 15:00:00,-94360159.54110794,51165909.42439083,6147029.207154134,-16.842824043951204,-30.956200736888526,0.5473078245234183,1.0072906789602827e-05,-5.477594735363375e-06,-6.564115093599985e-07
2017-10-15 16:00:00,-94420663.0796491,51054396.26682018,6148991.005553408,-16.80653848365781,-30.975877102958126,0.5449439997980536,1.0079322303720621e-05,-5.4656572415559656e-06,-6.566179792679733e-07
2017-10-15 17:00:00,-94481035.9072133,50942812.429139555,6150944.291519847,-16.770229878941446,-30.99551046684063,0.5425794351219811,1.0085723532323175e-05,-5.453712189584845e-06,-6.568235211312532e-07
2017-10-15 18:00:00,-94541277.94102584,50831158.06625455,6152889.062401661,-16.733898281262366,-31.015100801390087,0.5402141338371611,1.0092110466411196e-05,-5.441759597070829e-06,-6.570281346722276e-07
2017-10-15 19:00:00,-94601389.09849745,50719433.33316826,6154825.315559092,-16.697543742113137,-31.03464807952401,0.537848099286548,1.0098483097008126e-05,-5.42979948164566e-06,-6.572318196147476e-07
2017-10-15 20:00:00,-94661369.29722431,50607638.38498106,6156753.048364422,-16.661166313018562,-31.054152274223437,0.5354813348140851,1.0104841415160135e-05,-5.417831860951994e-06,-6.574345756841248e-07
2017-10-15 21:00:00,-94721218.45498824,50495773.37689034,6158672.258201975,-16.62476604553559,-31.073613358532953,0.5331138437646994,1.0111185411936135e-05,-5.4058567526433546e-06,-6.576364026071324e-07
2017-10-15 22:00:00,-94780936.48975675,50383838.46419032,6160582.942468119,-16.58834299125325,-31.093031305560736,0.5307456294842962,1.0117515078427806e-05,-5.3938741743841005e-06,-6.578373001120079e-07
2017-10-15 23:00:00,-94840523.3196832,50271833.8022718,6162485.09857127,-16.55189720179255,-31.112406088478593,0.5283766953197537,1.0123830405749605e-05,-5.381884143849401e-06,-6.580372679284485e-07
2017-10-16 00:00:00,-94899978.86310689,50159759.54662192,6164378.723931897,-16.51542872880641,-31.131737680522004,0.5260070446189183,1.0130131385038765e-05,-5.369886678725205e-06,-6.582363057876156e-07
2017-10-16 01:00:00,-94959303.03855322,50047615.85282396,6166263.815982528,-16.47893762397957,-31.151026054990155,0.5236366807305987,1.0136418007455341e-05,-5.357881796708199e-06,-6.584344134221339e-07
2017-10-16 02:00:00,-95018495.76473373,49935402.876557074,6168140.372167745,-16.44242393902851,-31.170271185245976,0.5212656070045607,1.0142690264182186e-05,-5.345869515505785e-06,-6.586315905660911e-07
2017-10-16 03:00:00,-95077556.96054626,49823120.77359609,6170008.389944194,-16.405887725701383,-31.189473044716188,0.5188938267915225,1.0148948146424991e-05,-5.333849852836039e-06,-6.588278369550392e-07
2017-10-16 04:00:00,-95136486.54507506,49710769.69981129,6171867.866780589,-16.3693290357779,-31.208631606891327,0.5165213434431489,1.0155191645412291e-05,-5.321822826427696e-06,-6.590231523259943e-07
2017-10-16 05:00:00,-95195284.43759091,49598349.81116811,6173718.800157713,-16.332747921069274,-31.2277468453258,0.5141481603120461,1.0161420752395483e-05,-5.309788454020104e-06,-6.592175364174372e-07
2017-10-16 06:00:00,-95253950.55755122,49485861.26372702,6175561.187568419,-16.29614443341814,-31.24681873363791,0.5117742807517566,1.01676354586488e-05,-5.297746753363177e-06,-6.594109889693124e-07
2017-10-16 07:00:00,-95312484.82460013,49373304.21364318,6177395.026517639,-16.259518624698448,-31.265847245509892,0.5093997081167536,1.0173835755469395e-05,-5.285697742217399e-06,-6.596035097230306e-07
2017-10-16 08:00:00,-95370887.15856867,49260678.8171663,6179220.314522384,-16.222870546815408,-31.284832354687968,0.5070244457624363,1.0180021634177316e-05,-5.273641438353779e-06,-6.597950984214694e-07
2017-10-16 09:00:00,-95429157.4794748,49147985.23064036,6181037.049111746,-16.18620025170539,-31.30377403498236,0.504648497045124,1.018619308611548e-05,-5.2615778595537884e-06,-6.599857548089685e-07
2017-10-16 10:00:00,-95487295.70752361,49035223.6105034,6182845.227826905,-16.14950779133585,-31.322672260267353,0.5022718653220513,1.0192350102649769e-05,-5.249507023609375e-06,-6.601754786313368e-07
2017-10-16 11:00:00,-95545301.76310736,48922394.11328726,6184644.848221131,-16.112793217705242,-31.341527004481314,0.49989455395136223,1.0198492675168978e-05,-5.237428948322899e-06,-6.603642696358486e-07
2017-10-16 12:00:00,-95603175.5668056,48809496.8956174,6186435.907859783,-16.076056582842938,-31.36033824162674,0.4975165662921057,1.0204620795084867e-05,-5.225343651507119e-06,-6.605521275712454e-07
2017-10-16 13:00:00,-95660917.03938532,48696532.11421263,6188218.404320318,-16.039297938809142,-31.379105945770284,0.4951379057042299,1.0210734453832125e-05,-5.2132511509851406e-06,-6.607390521877346e-07
2017-10-16 14:00:00,-95718526.10180102,48583499.92588488,6189992.335192293,-16.002517337694815,-31.39783009104281,0.4927585755485767,1.021683364286845e-05,-5.20115146459041e-06,-6.60925043236992e-07
2017-10-16 15:00:00,-95776002.67519486,48470400.48753898,6191757.698077366,-15.965714831621588,-31.41651065163941,0.49037857918687694,1.0222918353674507e-05,-5.189044610166663e-06,-6.611101004721612e-07
2017-10-16 16:00:00,-95833346.68089673,48357233.95617243,6193514.4905893,-15.928890472741674,-31.435147601819455,0.4879979199817447,1.022898857775396e-05,-5.176930605567881e-06,-6.612942236478527e-07
2017-10-16 17:00:00,-95890558.04042439,48244000.488875166,6195262.710353968,-15.892044313237793,-31.453740915906625,0.48561660129667217,1.0235044306633484e-05,-5.1648094686583e-06,-6.614774125201459e-07
2017-10-16 18:00:00,-95947636.67548355,48130700.24282932,6197002.355009354,-15.855176405323087,-31.47229056828895,0.48323462649602444,1.0241085531862796e-05,-5.152681217312337e-06,-6.616596668465882e-07
2017-10-16 19:00:00,-96004582.50796802,48017333.37530901,6198733.422205556,-15.818286801241035,-31.490796533418845,0.4808519989450341,1.0247112245014632e-05,-5.140545869414583e-06,-6.618409863861975e-07
2017-10-16 20:00:00,-96061395.45995978,47903900.04368009,6200455.909604792,-15.78137555326537,-31.509258785813138,0.47846872200979607,1.0253124437684774e-05,-5.128403442859755e-06,-6.62021370899458e-07
2017-10-16 21:00:00,-96118075.4537291,47790400.405399896,6202169.814881397,-15.744442713699998,-31.527677300053128,0.4760847990572621,1.02591221014921e-05,-5.1162539555526775e-06,-6.622008201483262e-07
2017-10-16 22:00:00,-96174622.41173466,47676834.61801707,6203875.135721836,-15.707488334878915,-31.5460520507846,0.47370023345523565,1.0265105228078503e-05,-5.104097425408227e-06,-6.623793338962248e-07
2017-10-16 23:00:00,-96231036.25662366,47563202.83917128,6205571.869824696,-15.670512469166123,-31.564383012717865,0.4713150285723667,1.0271073809109026e-05,-5.091933870351339e-06,-6.625569119080503e-07
