Time,X,Y,Z,Xvel,YVel,ZVel,XAc,YAc,ZAc
2017-10-14 00:00:00,-54588657,-35074887,2141881,16.32924805980451,-38.8357270508691,-4.671423362502626,0,0,0
2017-10-14 00:00:00,-54529528.45918313,-35214475.069840305,2125050.407949833,16.424594671353514,-38.774463844529556,-4.675164458379677,2.648516987472322e-05,1.70175573165401e-05,-1.0391932991809083e-06
2017-10-14 01:00:00,-54470057.443167455,-35353841.97325149,2108206.4694040683,16.519726671020653,-38.71302872533063,-4.678871818268056,2.6425555463094444e-05,1.7065310888590797e-05,-1.0298221912162962e-06
2017-10-14 02:00:00,-54410244.72426929,-35492987.09377051,2091349.3055879744,16.61464413837906,-38.65142236639378,-4.682545504470557,2.6365963155112675e-05,1.7112877482457784e-05,-1.0204683895836006e-06
2017-10-14 03:00:00,-54350091.074515454,-35631909.817347266,2074479.0375030916,16.709347153844583,-38.589645437986725,-4.686185579134098,2.630639318486723e-05,1.7160257890848245e-05,-1.0111318509836588e-06
2017-10-14 04:00:00,-54289597.26564027,-35770609.53233439,2057595.7859277942,16.803835798661737,-38.5276986075342,-4.68979210424931,2.6246845782542465e-05,1.720745290347932e-05,-1.0018125320033915e-06
2017-10-14 05:00:00,-54228764.06908267,-35909085.629477054,2040699.6714178538,16.898110154889753,-38.465582539628706,-4.693365141650137,2.6187321174449173e-05,1.725446330708045e-05,-9.925103891184958e-07
2017-10-14 06:00:00,-54167592.25598327,-36047337.501902804,2023790.8143070054,16.992170305388754,-38.40329789604128,-4.696904753013443,2.612781958305589e-05,1.7301289885395896e-05,-9.83225378696107e-07
2017-10-14 07:00:00,-54106082.597181566,-36185364.54511144,2006869.3347075144,17.086016333806025,-38.340845335732205,-4.700410999858634,2.6068341227019898e-05,1.7347933419187306e-05,-9.739574569974336e-07
2017-10-14 08:00:00,-54044235.863213144,-36323166.15696494,1989935.3525107442,17.17964832456241,-38.27822551486175,-4.703883943547283,2.6008886321218085e-05,1.7394394686236537e-05,-9.64706580180364e-07
2017-10-14 09:00:00,-53982052.82430693,-36460741.737677425,1972988.9873877263,17.27306636283881,-38.2154390868009,-4.707323645282771,2.5949455076777543e-05,1.7440674461348424e-05,-9.55472704302036e-07
2017-10-14 10:00:00,-53919534.2503825,-36598090.689805135,1956030.3587897306,17.36627053456279,-38.15248670214203,-4.710730166109928,2.5890047701105792e-05,1.748677351635369e-05,-9.462557853213849e-07
